ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
7191,100000.0,2,2,2,33,1,1,1,1,1,1,61089.0,30010.0,10047.0,20000.0,17000.0,5000.0,10000.0,0
7192,20000.0,1,2,1,42,1,1,1,1,1,1,18317.0,1500.0,1400.0,1009.0,307.0,1200.0,0.0,0
7193,60000.0,2,2,1,49,2,3,3,3,1,1,17013.0,2000.0,1000.0,0.0,1000.0,2000.0,0.0,1
7194,150000.0,2,2,2,26,1,1,1,1,1,3,10693.0,3000.0,7000.0,3500.0,3500.0,0.0,3500.0,1
7195,500000.0,1,1,1,57,0,0,0,0,0,0,4560.0,600.0,0.0,51697.0,37511.0,1685.0,414.0,0
7196,120000.0,2,2,2,24,1,1,1,1,1,0,34670.0,2033.0,1200.0,0.0,0.0,3107.0,8542.0,1
7197,80000.0,2,2,1,35,0,0,0,0,0,1,7961.0,20004.0,1806.0,0.0,20000.0,0.0,6955.0,0
7198,100000.0,2,3,1,39,1,1,1,1,1,1,39667.0,1649.0,1663.0,1471.0,1360.0,1212.0,4472.0,0
7199,20000.0,1,1,1,53,1,1,1,1,1,1,13605.0,1249.0,1260.0,570.0,436.0,1150.0,1000.0,0
7200,200000.0,2,2,1,33,1,1,1,1,1,1,23762.0,4000.0,2000.0,600.0,3000.0,4000.0,100.0,0
7201,80000.0,1,1,1,39,1,1,1,3,1,1,61708.0,5000.0,5169.0,21.0,3000.0,4000.0,57.0,0
7202,80000.0,1,1,2,33,1,1,1,1,1,3,75985.0,12036.0,10010.0,3000.0,9400.0,0.0,8000.0,0
7203,150000.0,1,1,2,26,1,1,1,3,1,1,29712.0,3200.0,6300.0,0.0,10000.0,2000.0,2000.0,0
7204,50000.0,1,2,1,50,1,1,1,1,1,1,47721.0,2037.0,2324.0,1000.0,1000.0,1165.0,1596.0,0
7205,370000.0,2,1,2,28,0,0,0,0,0,0,577.0,63895.0,0.0,8694.0,5562.0,0.0,3500.0,0
7206,130000.0,2,2,2,25,1,1,1,1,4,3,107594.0,4023.0,4030.0,20000.0,0.0,4500.0,0.0,1
7207,450000.0,2,1,1,41,0,1,1,3,0,0,2663.0,2146.0,1623.0,0.0,1623.0,1694.0,2795.0,0
7208,200000.0,2,2,1,44,0,3,0,0,1,1,500.0,0.0,61807.0,7849.0,10000.0,35000.0,10000.0,0
7209,130000.0,1,1,2,30,1,1,3,1,1,1,90864.0,16000.0,0.0,1500.0,1395.0,1500.0,1511.0,0
7211,90000.0,2,1,2,29,1,1,1,1,1,1,9124.0,10000.0,10016.0,25000.0,8000.0,26000.0,12000.0,0
7212,30000.0,1,3,1,53,0,0,0,0,0,0,263.0,14849.0,5250.0,19711.0,10417.0,9979.0,5108.0,0
7213,180000.0,1,2,1,43,0,1,1,1,1,1,4425.0,1200.0,1000.0,1000.0,1000.0,500.0,1000.0,1
7214,140000.0,1,1,2,32,0,0,3,3,3,0,9556.0,3000.0,0.0,5000.0,0.0,8671.0,7000.0,0
7215,380000.0,1,1,1,52,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7216,30000.0,2,2,1,56,3,3,3,3,4,3,26008.0,1800.0,1300.0,2400.0,0.0,1200.0,2500.0,1
7217,80000.0,2,3,1,46,3,1,1,1,1,3,77490.0,5000.0,4000.0,4003.0,13000.0,3515.0,0.0,1
7218,60000.0,2,3,1,47,1,1,1,1,1,1,59098.0,1392.0,1000.0,203.0,186.0,347.0,17971.0,1
7219,290000.0,2,1,2,32,0,0,0,0,0,1,0.0,5743.0,5000.0,0.0,7241.0,5000.0,5000.0,0
7220,160000.0,2,2,1,26,0,0,0,0,0,0,1319.0,3941.0,399.0,690.0,590.0,0.0,1926.0,1
7221,20000.0,1,1,2,28,1,1,1,1,1,1,7032.0,12500.0,3000.0,4000.0,2000.0,2000.0,5000.0,0
7222,80000.0,2,3,1,65,1,1,1,1,1,1,80260.0,3750.0,3520.0,3069.0,3271.0,3262.0,3237.0,0
7223,360000.0,2,1,1,34,0,0,0,0,1,1,4259.0,1376.0,852.0,14998.0,0.0,683.0,4902.0,0
7224,30000.0,2,1,2,44,2,3,1,0,1,1,39347.0,1200.0,1000.0,18000.0,1000.0,1500.0,1000.0,0
7225,140000.0,2,2,1,37,0,0,0,0,0,0,330.0,330.0,330.0,330.0,330.0,947.0,2389.0,0
7226,150000.0,1,1,2,33,1,1,1,1,1,1,78038.0,5000.0,10116.0,5000.0,6000.0,3000.0,7000.0,0
7227,130000.0,1,1,1,45,1,1,1,1,1,1,58180.0,2886.0,2908.0,2129.0,2354.0,2366.0,2291.0,0
7228,410000.0,1,1,1,34,0,1,1,1,1,0,109256.0,15000.0,4867.0,803.0,14436.0,5396.0,875.0,1
7229,70000.0,2,1,2,28,1,1,1,1,1,1,48910.0,2050.0,2100.0,2000.0,2000.0,2100.0,1500.0,1
7230,30000.0,2,1,2,24,1,1,1,1,1,1,27181.0,2000.0,1500.0,1000.0,1000.0,1000.0,1000.0,0
7231,50000.0,2,2,1,37,0,0,0,0,0,0,7465.0,2790.0,1323.0,156.0,2.0,2583.0,1581.0,0
7232,180000.0,1,2,1,45,1,1,1,1,1,1,119109.0,6000.0,6000.0,5000.0,4200.0,3862.0,3887.0,0
7233,30000.0,2,2,2,36,0,0,0,1,1,0,390.0,390.0,780.0,0.0,0.0,780.0,0.0,0
7234,20000.0,1,1,2,38,1,1,1,1,3,1,16787.0,1700.0,1400.0,1684.0,0.0,1000.0,850.0,0
7235,30000.0,1,2,2,24,1,1,0,0,0,0,12800.0,0.0,0.0,90.0,0.0,0.0,10400.0,0
7236,20000.0,2,2,2,53,1,1,1,1,1,1,8847.0,1500.0,1500.0,400.0,416.0,1002.0,0.0,0
7237,280000.0,1,1,2,27,0,0,1,1,1,0,6564.0,1334.0,21003.0,428.0,12.0,35152.0,892.0,0
7238,50000.0,2,2,1,28,1,1,1,1,1,1,14262.0,2000.0,2000.0,2000.0,4000.0,2000.0,2000.0,1
7239,360000.0,1,1,1,34,2,0,0,0,0,0,-130.0,0.0,0.0,0.0,25749.0,0.0,0.0,1
7240,190000.0,2,3,1,41,3,1,1,3,1,1,185738.0,7762.0,7700.0,0.0,3545.0,3386.0,3575.0,1
7241,180000.0,2,1,1,36,0,0,0,0,0,0,2846.0,2092.0,4631.0,3007.0,5827.0,1200.0,1030.0,0
7242,60000.0,2,1,2,24,1,1,1,1,1,1,48890.0,2000.0,1800.0,1500.0,1500.0,1600.0,1500.0,0
7243,320000.0,2,2,1,47,0,0,3,0,3,0,10159.0,38075.0,0.0,39424.0,0.0,25120.0,35375.0,0
7244,10000.0,1,3,2,33,0,0,0,0,0,0,1655.0,1473.0,390.0,390.0,540.0,150.0,3780.0,1
7245,200000.0,2,2,1,52,0,0,3,0,0,3,316.0,632.0,0.0,782.0,316.0,0.0,632.0,1
7246,50000.0,1,2,2,24,1,1,1,1,1,1,9923.0,1200.0,2065.0,1000.0,2070.0,2000.0,10327.0,0
7247,180000.0,2,1,2,25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7248,20000.0,1,2,2,24,3,3,3,3,5,4,15586.0,1609.0,0.0,5148.0,0.0,0.0,0.0,1
7249,300000.0,2,2,1,28,3,1,1,1,1,1,296665.0,11500.0,9000.0,8000.0,7000.0,7500.0,6006.0,0
7250,90000.0,2,1,2,28,0,0,0,0,0,0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7251,160000.0,2,2,2,23,0,3,1,1,1,0,116212.0,0.0,2483.0,900.0,20000.0,4267.0,24659.0,1
7252,20000.0,1,2,2,39,1,1,1,1,1,1,14154.0,1258.0,1270.0,591.0,612.0,615.0,637.0,0
7253,150000.0,2,2,2,28,0,0,0,0,0,0,8200.0,2500.0,7500.0,11478.0,7080.0,1651.0,43600.0,0
7254,50000.0,1,3,2,26,2,3,4,3,1,1,48560.0,4570.0,0.0,0.0,2000.0,2000.0,341.0,0
7255,60000.0,1,3,3,43,1,1,1,1,1,1,70367.0,2415.0,3000.0,2125.0,2007.0,3000.0,1758.0,0
7256,210000.0,2,1,1,54,1,1,1,1,1,0,16355.0,3000.0,2000.0,3000.0,150.0,2026.0,1026.0,0
7257,150000.0,1,2,2,27,1,1,1,1,1,1,134492.0,6000.0,7000.0,2200.0,48500.0,3600.0,3500.0,0
7258,60000.0,2,2,2,24,1,1,1,1,1,1,58143.0,3044.0,1123.0,7553.0,474.0,3586.0,305.0,1
7259,210000.0,2,2,1,35,1,1,0,0,0,1,25806.0,1035.0,1666.0,1010.0,300.0,0.0,4817.0,0
7260,210000.0,1,2,2,28,0,0,0,0,0,0,198724.0,4500.0,0.0,0.0,0.0,0.0,0.0,0
7261,360000.0,2,3,1,31,0,0,0,0,0,0,28835.0,14596.0,10705.0,3400.0,6410.0,5479.0,4120.0,0
7262,10000.0,1,1,2,25,1,1,3,4,3,1,6005.0,3000.0,800.0,0.0,0.0,500.0,500.0,0
7263,140000.0,2,1,2,32,1,1,1,1,3,3,142043.0,7000.0,0.0,5000.0,9100.0,3400.0,0.0,0
7264,100000.0,2,1,2,33,2,3,1,1,1,1,55066.0,0.0,2000.0,1998.0,2068.0,2079.0,2155.0,0
7265,50000.0,1,2,2,23,0,0,0,1,1,0,836.0,836.0,1616.0,0.0,0.0,540.0,390.0,1
7266,360000.0,2,3,2,42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7267,360000.0,1,2,1,42,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7268,30000.0,2,2,2,27,1,1,1,1,1,0,11228.0,1104.0,1400.0,0.0,0.0,0.0,0.0,0
7269,20000.0,1,2,2,36,3,3,3,1,1,1,10360.0,3467.0,486.0,545.0,1639.0,1700.0,1504.0,0
7270,260000.0,2,1,1,42,1,0,0,1,0,0,8606.0,3856.0,13000.0,0.0,15104.0,16764.0,9118.0,0
7271,100000.0,2,1,2,38,3,3,3,3,3,3,37160.0,3500.0,1500.0,1500.0,1500.0,2000.0,1500.0,1
7272,340000.0,2,2,2,39,0,0,0,0,1,1,56412.0,10034.0,50024.0,100108.0,4933.0,10114.0,2014.0,0
7273,50000.0,2,1,2,31,2,3,1,1,3,3,1129.0,0.0,3000.0,3341.0,0.0,30000.0,0.0,1
7274,180000.0,2,2,1,32,1,1,1,1,0,0,8135.0,5000.0,15000.0,0.0,0.0,0.0,13550.0,0
7275,360000.0,2,1,2,33,0,0,0,1,1,0,1616.0,3700.0,6562.0,0.0,0.0,699.0,6041.0,0
7276,60000.0,2,2,1,35,1,1,1,1,1,3,27892.0,2000.0,4000.0,1197.0,3000.0,0.0,1400.0,0
7277,20000.0,2,3,1,28,2,3,3,1,1,0,18710.0,1400.0,30.0,1000.0,1000.0,1270.0,10489.0,0
7278,150000.0,2,1,1,44,2,3,3,0,0,3,27270.0,0.0,0.0,10195.0,24232.0,0.0,0.0,1
7279,150000.0,1,1,1,50,1,1,1,1,1,1,101639.0,3820.0,50001.0,3569.0,3529.0,3697.0,5229.0,0
7280,300000.0,1,1,2,32,1,1,0,1,1,0,30749.0,20000.0,3342.0,0.0,0.0,3899.0,2346.0,0
7281,420000.0,2,3,2,35,1,1,1,1,1,1,63715.0,3002.0,2200.0,1700.0,1800.0,1700.0,1500.0,0
7282,500000.0,1,1,2,34,1,1,1,1,1,1,324503.0,15633.0,19725.0,13091.0,5066.0,195829.0,20225.0,0
7283,150000.0,2,2,2,30,1,1,0,0,0,0,65591.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7284,50000.0,1,3,1,54,1,1,1,4,3,3,34301.0,1700.0,4630.0,0.0,0.0,3105.0,0.0,1
7285,110000.0,2,2,2,24,2,3,3,1,1,0,68068.0,3900.0,0.0,10452.0,6475.0,51179.0,7760.0,0
7286,150000.0,2,2,1,38,0,0,0,0,0,0,1106.0,1208.0,1006.0,50000.0,1104.0,0.0,0.0,0
7287,80000.0,1,1,2,26,1,1,1,1,1,1,77397.0,3328.0,2811.0,1192.0,1516.0,2316.0,1500.0,0
7288,150000.0,2,3,1,34,1,1,0,0,0,0,19130.0,1000.0,8000.0,2000.0,10000.0,0.0,0.0,0
7289,50000.0,2,2,2,39,1,1,0,0,0,0,20650.0,0.0,0.0,0.0,0.0,0.0,3000.0,0
7290,20000.0,1,2,2,33,1,1,1,1,1,1,36658.0,4000.0,1409.0,0.0,1000.0,0.0,0.0,0
7291,80000.0,2,2,2,33,1,1,1,1,1,1,69937.0,3032.0,5000.0,2000.0,2000.0,2000.0,2000.0,0
7292,150000.0,1,1,1,41,3,3,3,1,1,3,113358.0,14779.0,0.0,5000.0,10000.0,5000.0,0.0,1
7293,240000.0,2,3,1,41,2,0,0,0,1,1,-2225.0,12.0,16.0,103751.0,117086.0,6146.0,4501.0,0
7294,100000.0,2,2,1,27,0,0,0,0,0,0,390.0,4780.0,0.0,0.0,0.0,0.0,0.0,0
7295,130000.0,2,2,1,45,1,1,1,1,1,1,79277.0,3500.0,3022.0,2000.0,2000.0,2000.0,2000.0,0
7296,20000.0,1,2,1,37,1,1,1,1,1,1,18419.0,1373.0,1384.0,615.0,600.0,0.0,0.0,0
7297,340000.0,2,1,2,35,0,0,0,0,0,0,317.0,3074.0,3002.0,2613.0,1806.0,1989.0,3370.0,0
7298,430000.0,1,1,1,40,0,0,0,0,0,0,6112.0,10590.0,31448.0,417588.0,3414.0,4761.0,15331.0,0
7299,110000.0,2,1,1,57,1,1,1,1,1,1,16090.0,2000.0,1500.0,1000.0,1000.0,1000.0,1000.0,0
7300,90000.0,2,3,1,49,1,1,1,1,1,0,10242.0,2006.0,2012.0,3022.0,2020.0,2139.0,2006.0,0
7301,10000.0,2,1,2,26,1,0,0,1,1,1,9459.0,231.0,5000.0,3000.0,3000.0,329.0,340.0,0
7302,100000.0,1,1,2,32,0,0,0,0,0,0,4270.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7303,390000.0,2,1,1,34,0,0,0,0,0,1,7639.0,6083.0,1051.0,1545.0,47280.0,3000.0,3000.0,0
7304,130000.0,2,2,2,43,0,0,0,0,1,0,2048.0,2529.0,11929.0,5722.0,0.0,5250.0,3526.0,0
7305,180000.0,2,2,1,37,1,1,1,1,1,1,78089.0,3333.0,3310.0,2900.0,3040.0,3500.0,2300.0,0
7306,50000.0,1,2,3,51,1,1,1,1,1,1,79502.0,4000.0,1565.0,641.0,648.0,654.0,649.0,0
7307,80000.0,2,2,1,30,1,1,1,1,1,1,64596.0,4424.0,1600.0,0.0,1500.0,1500.0,1500.0,0
7308,30000.0,2,3,2,33,2,3,3,1,1,3,24457.0,1716.0,1500.0,911.0,1400.0,2000.0,0.0,1
7309,150000.0,2,1,2,30,0,0,0,1,1,0,7015.0,0.0,6700.0,0.0,727.0,13583.0,4973.0,0
7310,230000.0,1,2,2,46,2,0,0,0,0,0,378.0,907.0,1599.0,378.0,756.0,0.0,754.0,0
7311,90000.0,2,2,2,23,3,4,4,3,3,3,82623.0,5900.0,0.0,0.0,3600.0,2900.0,3500.0,1
7312,80000.0,2,2,3,30,1,1,1,1,1,1,11976.0,1185.0,1157.0,500.0,400.0,500.0,5000.0,0
7313,700000.0,1,1,2,35,0,1,0,1,1,1,8277.0,17599.0,130370.0,3381.0,145.0,4639.0,12235.0,0
7314,30000.0,2,2,2,22,1,1,1,1,1,0,27447.0,1923.0,1000.0,600.0,0.0,0.0,0.0,1
7315,90000.0,2,1,1,28,0,1,1,1,1,1,12759.0,5000.0,6000.0,4000.0,5000.0,3500.0,5000.0,1
7316,200000.0,1,2,2,44,0,0,0,0,0,0,310.0,2306.0,1234.0,3510.0,1344.0,3426.0,6324.0,0
7317,230000.0,1,2,1,50,1,1,1,1,1,1,94314.0,4082.0,1990.0,2003.0,2074.0,2115.0,2094.0,1
7318,100000.0,1,1,2,54,1,1,1,1,1,1,99932.0,1712.0,1639.0,1418.0,1618.0,1529.0,1414.0,0
7319,360000.0,2,1,2,28,1,1,1,1,1,1,152072.0,5708.0,6059.0,5009.0,5021.0,5027.0,100017.0,0
7320,500000.0,1,1,1,43,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7321,240000.0,2,2,2,42,0,0,0,0,0,0,3328.0,164820.0,11728.0,7738.0,1297.0,2153.0,2073.0,0
7322,360000.0,1,1,2,28,1,1,1,1,1,1,78398.0,25126.0,60259.0,27208.0,31262.0,90114.0,30463.0,0
7323,360000.0,1,2,1,30,3,3,3,3,3,0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7324,320000.0,1,1,1,43,1,1,1,1,1,1,110032.0,4028.0,4000.0,5000.0,5000.0,5000.0,5000.0,0
7325,50000.0,2,2,1,40,1,1,1,1,0,0,21696.0,1383.0,1000.0,196.0,500.0,0.0,0.0,0
7326,140000.0,2,2,2,31,1,1,1,1,1,1,50822.0,2473.0,2000.0,2000.0,4000.0,3000.0,2000.0,0
7327,360000.0,2,2,1,30,1,1,0,0,0,0,6419.0,1067.0,1341.0,2255.0,4164.0,0.0,211.0,0
7328,180000.0,2,1,2,27,0,0,0,0,0,0,641.0,1812.0,5347.0,28004.0,957.0,0.0,455.0,1
7329,330000.0,2,1,1,40,0,0,0,0,0,1,2573.0,1800.0,0.0,594.0,256662.0,3000.0,4944.0,0
7330,140000.0,2,1,2,24,1,1,3,3,0,0,6265.0,2198.0,5.0,0.0,0.0,0.0,0.0,1
7331,360000.0,2,1,1,27,0,0,0,0,0,0,2459.0,955.0,2043.0,992.0,2903.0,992.0,3153.0,0
7332,150000.0,2,1,2,27,3,3,3,3,1,1,15475.0,3000.0,1000.0,0.0,1000.0,1000.0,1000.0,1
7333,220000.0,2,3,2,29,1,1,1,1,1,1,14246.0,2601.0,2140.0,2131.0,3424.0,2345.0,3385.0,0
7334,260000.0,1,3,2,31,1,1,1,1,1,1,257920.0,10036.0,8185.0,6715.0,7033.0,6728.0,6882.0,0
7335,30000.0,2,3,1,54,1,1,1,1,3,3,17708.0,1615.0,1323.0,1622.0,900.0,0.0,765.0,0
7336,580000.0,1,1,2,31,0,0,0,0,0,0,2507.0,2190.0,6558.0,1825.0,2236.0,2678.0,1707.0,0
7337,50000.0,1,2,2,25,1,0,0,0,0,0,1582.0,300.0,591.0,441.0,741.0,441.0,291.0,0
7338,230000.0,2,1,1,36,0,0,3,0,0,0,878.0,9574.0,0.0,3660.0,3790.0,6006.0,5647.0,1
7339,20000.0,1,2,1,39,3,1,1,1,1,1,20264.0,1500.0,1500.0,900.0,700.0,1480.0,0.0,1
7340,110000.0,1,3,1,35,3,1,1,1,3,3,67591.0,3200.0,3200.0,6000.0,3000.0,2800.0,3200.0,1
7341,240000.0,2,1,2,28,1,1,1,1,1,1,168068.0,6042.0,3558.0,1000.0,600.0,10550.0,9000.0,0
7342,50000.0,2,2,1,34,1,1,1,1,1,1,49940.0,2128.0,1344.0,505.0,5585.0,556.0,563.0,0
7343,20000.0,2,1,3,51,0,0,0,0,0,0,3680.0,0.0,543.0,780.0,2500.0,0.0,0.0,0
7344,190000.0,2,3,1,42,1,1,1,1,1,1,113516.0,6000.0,5581.0,4237.0,4423.0,5000.0,8888.0,0
7345,100000.0,2,3,2,50,1,1,3,1,1,1,84027.0,7500.0,0.0,5001.0,3390.0,4000.0,10000.0,0
7346,500000.0,1,2,1,34,0,0,0,0,0,0,13010.0,5041.0,0.0,6475.0,0.0,265.0,5099.0,0
7347,170000.0,2,1,1,40,0,0,0,0,0,0,511.0,1001.0,2446.0,720.0,236.0,210.0,52.0,0
7348,150000.0,2,2,2,23,1,1,1,1,1,1,7795.0,7000.0,1000.0,1070.0,6000.0,2432.0,116.0,0
7349,30000.0,1,2,1,48,1,1,1,1,1,1,46780.0,1899.0,1400.0,1188.0,600.0,0.0,0.0,0
7350,80000.0,1,2,2,41,3,1,1,1,1,1,80140.0,3253.0,3211.0,1691.0,1721.0,1800.0,1576.0,1
7351,340000.0,2,3,1,49,0,0,0,0,0,0,20452.0,18832.0,24099.0,5320.0,16612.0,21373.0,44729.0,0
7352,210000.0,2,2,2,30,1,1,3,3,3,1,89670.0,7500.0,103.0,10000.0,0.0,3000.0,2000.0,0
7353,30000.0,2,1,2,23,1,1,1,1,1,1,28239.0,2500.0,1011.0,301.0,37.0,17.0,0.0,0
7354,230000.0,1,1,2,27,0,0,0,0,0,0,3257.0,1816.0,1816.0,1806.0,774.0,3368.0,1027.0,0
7355,20000.0,1,2,2,23,1,1,1,1,1,1,18497.0,1900.0,2900.0,1000.0,800.0,2000.0,1000.0,0
7356,70000.0,2,3,1,26,1,1,1,1,1,1,71147.0,3800.0,3200.0,1950.0,2000.0,1828.0,2200.0,0
7357,310000.0,2,1,1,66,1,1,1,1,1,1,259874.0,8874.0,7984.0,8029.0,8324.0,8435.0,8552.0,1
7358,80000.0,1,2,2,36,1,1,1,1,1,1,19211.0,1337.0,1368.0,3003.0,1000.0,1000.0,2000.0,1
7359,150000.0,2,2,2,27,1,1,1,1,1,1,146778.0,6554.0,10000.0,4749.0,3304.0,2285.0,700.0,0
7360,20000.0,1,3,1,49,1,1,1,1,0,0,13881.0,1218.0,1285.0,608.0,390.0,780.0,0.0,0
7361,220000.0,2,2,1,54,0,0,1,0,0,3,264.0,1138.0,3000.0,264.0,3105.0,0.0,264.0,0
7362,150000.0,2,1,2,30,1,1,1,1,1,1,150426.0,5520.0,5200.0,5100.0,5300.0,10900.0,0.0,0
7363,530000.0,1,1,2,30,1,1,1,1,1,1,214022.0,20000.0,10000.0,10000.0,10000.0,9000.0,10500.0,0
7364,150000.0,2,2,1,28,0,0,0,1,1,1,108.0,0.0,65748.0,1537.0,1585.0,1597.0,1615.0,0
7365,150000.0,2,1,2,29,0,0,0,1,1,1,2356.0,16836.0,2000.0,5288.0,0.0,0.0,0.0,1
7366,420000.0,2,2,1,30,1,1,0,1,1,0,83640.0,1275.0,156564.0,0.0,0.0,36484.0,69380.0,0
7367,80000.0,2,2,1,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7368,100000.0,2,2,1,37,0,1,1,1,1,1,87055.0,3000.0,3403.0,2656.0,2500.0,2600.0,3000.0,0
7369,30000.0,2,2,2,27,3,3,3,3,3,3,15191.0,1500.0,800.0,700.0,800.0,800.0,800.0,1
7370,50000.0,1,2,1,37,1,1,1,1,0,0,23607.0,2000.0,1800.0,0.0,0.0,0.0,0.0,0
7371,330000.0,2,1,2,39,0,0,0,0,0,0,1972.0,1586.0,0.0,0.0,1588.0,0.0,0.0,1
7372,140000.0,2,2,2,36,1,1,3,3,1,1,134783.0,12800.0,5000.0,0.0,5100.0,5000.0,5000.0,0
7373,50000.0,2,2,1,34,1,1,1,1,1,1,95380.0,2140.0,3082.0,1760.0,1926.0,1980.0,1750.0,0
7374,360000.0,1,2,1,37,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7375,180000.0,1,2,2,38,0,0,3,1,1,1,54198.0,4400.0,0.0,2000.0,2000.0,2000.0,3000.0,1
7376,130000.0,2,2,1,27,3,1,1,3,1,1,54921.0,2000.0,6844.0,0.0,2071.0,2115.0,1640.0,0
7377,130000.0,2,2,2,31,2,3,3,1,1,1,120890.0,5200.0,47.0,3000.0,2800.0,2713.0,2000.0,0
7378,20000.0,1,1,2,24,3,3,1,1,3,3,18199.0,0.0,1300.0,1500.0,0.0,1600.0,0.0,0
7379,260000.0,2,1,2,30,1,1,1,1,1,1,89538.0,4000.0,2092.0,1333.0,769.0,2300.0,0.0,0
7380,50000.0,2,2,2,51,1,1,1,1,1,1,57595.0,1996.0,1804.0,1664.0,1560.0,1370.0,1335.0,0
7381,320000.0,2,2,1,29,1,1,1,1,1,1,145907.0,30236.0,5004.0,4086.0,5033.0,5020.0,3006.0,0
7382,70000.0,2,2,1,37,1,1,1,1,1,1,49775.0,2000.0,2500.0,2000.0,2000.0,2500.0,2050.0,1
7383,180000.0,2,1,1,47,0,0,0,0,1,0,807.0,4246.0,2727.0,5507.0,0.0,538.0,304.0,0
7384,60000.0,1,2,1,54,3,3,1,1,1,1,61493.0,55.0,2400.0,1316.0,2000.0,1531.0,1477.0,0
7385,80000.0,1,2,1,23,0,0,0,0,0,0,795.0,1703.0,800.0,0.0,750.0,810.0,1310.0,0
7386,10000.0,2,3,1,49,1,1,1,1,1,1,6904.0,1206.0,2000.0,176.0,360.0,0.0,0.0,0
7387,150000.0,2,2,1,33,2,3,1,1,1,1,42932.0,0.0,5000.0,3000.0,2000.0,2000.0,2000.0,1
7388,50000.0,2,3,2,55,1,1,1,1,1,1,45698.0,6000.0,2044.0,3150.0,1000.0,3000.0,905.0,0
7389,150000.0,1,3,2,41,1,1,1,1,1,1,64425.0,1745.0,1269.0,0.0,1545.0,135000.0,5000.0,0
7390,350000.0,1,1,2,38,1,1,1,1,1,0,36098.0,3604.0,2072.0,0.0,2071.0,11553.0,14328.0,0
7391,380000.0,2,1,2,44,1,1,1,1,1,1,371917.0,15071.0,13500.0,11000.0,12000.0,12000.0,11000.0,0
7392,130000.0,2,3,2,25,0,0,0,0,0,0,250.0,174.0,1214.0,1125.0,139.0,0.0,391.0,0
7393,180000.0,2,1,1,35,0,0,0,0,0,0,1651.0,0.0,0.0,0.0,0.0,0.0,295.0,0
7394,100000.0,2,2,1,41,1,1,1,1,1,1,107224.0,7000.0,3533.0,2673.0,3500.0,4303.0,3023.0,0
7395,30000.0,2,3,1,31,4,3,3,3,3,3,23368.0,2000.0,1000.0,0.0,2200.0,0.0,1100.0,1
7396,430000.0,1,1,2,28,1,1,1,1,1,1,406995.0,40000.0,30000.0,35000.0,30000.0,20019.0,40000.0,0
7397,200000.0,2,2,1,37,0,3,0,0,0,0,2681.0,0.0,2192.0,430.0,430.0,6136.0,2923.0,1
7398,360000.0,1,2,1,43,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7399,80000.0,2,1,2,32,0,0,0,0,0,0,1147.0,1147.0,1147.0,1147.0,1100.0,5100.0,18500.0,0
7400,40000.0,2,1,2,26,3,3,3,3,3,1,27255.0,0.0,3000.0,200.0,1000.0,1200.0,1300.0,1
7401,80000.0,2,2,2,29,1,1,1,1,1,1,12393.0,2022.0,1308.0,506.0,1516.0,1000.0,1000.0,0
7402,20000.0,1,3,2,23,1,1,1,1,1,1,17030.0,1315.0,1297.0,672.0,675.0,781.0,734.0,0
7403,250000.0,2,2,2,24,0,0,0,1,1,0,956.0,1339.0,2617.0,0.0,0.0,1141.0,1720.0,1
7404,70000.0,1,2,1,43,1,1,0,0,0,1,16186.0,2000.0,4540.0,39994.0,6850.0,10000.0,13000.0,0
7405,20000.0,2,1,1,34,1,1,1,1,1,1,14676.0,1286.0,3900.0,1000.0,900.0,900.0,600.0,1
7406,160000.0,2,4,1,39,2,0,0,0,0,0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7407,70000.0,1,2,1,36,1,1,1,0,0,0,27868.0,1850.0,0.0,0.0,0.0,0.0,0.0,1
7408,50000.0,2,2,2,34,0,0,0,0,0,0,588.0,592.0,390.0,390.0,280.0,913.0,390.0,0
7409,30000.0,2,3,1,41,3,3,3,4,3,3,26042.0,1800.0,2378.0,1496.0,0.0,2462.0,0.0,1
7410,80000.0,1,2,1,48,1,1,1,1,1,0,46495.0,3000.0,3000.0,5000.0,0.0,54070.0,5247.0,0
7411,20000.0,1,2,1,52,1,1,1,1,1,1,15768.0,1285.0,1598.0,650.0,674.0,971.0,580.0,0
